"V1","V2","V3"
-0.177535803581286,-0.114695370196221,0.212659158458223
-0.0889368009769476,-0.385625033569665,0.0907835757795183
-0.00588897581764763,0.13287816676443,0.190262595403957
-0.0827737698115847,-0.320508044758851,-0.119703542680303
0.222677204673641,-0.27092005149077,-0.368388010069227
-0.0961985683307964,-0.603586535883579,-0.0969179066295868
-0.0866338065201458,0.166247564446013,-0.181369363004679
0.139372515310421,0.0502194177694688,0.444552489480875
-0.211273682634182,0.0924586931882659,-0.082693315275236
-0.00813969503024299,0.168958444644647,-0.0431347693409289
-0.310308964469518,-0.00839430486431242,0.21259570401423
0.233433909847136,-0.221115181140006,0.124069305316049
-0.0547291402748161,0.112755130466175,0.1346133303758
-0.0935690649344507,0.260672951163934,0.526741912589666
-0.247650465597243,-0.300044187558931,0.0332228797345941
-0.00155240675546533,-0.121397847023807,0.381035107506852
-0.160056435590332,-0.0584490131313155,0.0507436802626167
-0.106698465990087,-0.257936668664721,-0.29180439345086
0.257535049116918,0.13882116975494,-0.445449648256071
-0.0351051740484255,-0.119836380579424,0.129936710233545
-0.214356476830135,0.251381328794327,-0.199849972953711
0.0326413764934765,0.0107016027254726,0.00839447673526279
-0.07254768312559,0.145618503534371,0.355408740008008
0.118002709597468,0.312219613642121,0.0694365354674414
0.286484385546198,0.053124950719438,-0.0574194892299578
-0.198538502221899,0.215345251841453,-0.384915330421822
0.0909300595160565,0.0421395863358491,-0.160129821867983
0.0169796117356975,-0.302334705164474,-0.115123594145325
0.179113116452909,0.004480451982725,0.136841146534071
-0.0459556277892533,0.143627241208421,0.0966914695234276
0.167323813692123,0.0978914035684539,0.00279268174147596
-0.349011172267339,-0.0347776691756539,0.0360487469250241
0.337891784262675,-0.24353989773368,-0.0576246496617
0.172955595703716,0.129279673741892,0.00604544457804571
-0.0301551977771496,-0.183291205669578,0.0543348217058971
-0.289801426027834,-0.250364688485113,0.0898316854826852
0.128601740008396,0.1189855436811,0.365525531686078
0.0966387727629535,-0.246562133037965,-0.222404742176763
-0.00127112528427774,0.0488728829812275,0.294961486316742
0.0302911785724849,0.000554437068719012,0.134302492028878
-0.116821794069961,-0.265641937205113,-0.309065708742887
0.0737613465260484,0.235939282366555,-0.055409445598221
0.0589308679439031,-0.118560999829786,-0.125868598394396
-0.055851874668515,0.239995663267334,-0.18660009032395
-0.267247330978631,-0.0950067359224269,-0.307577296845652
0.140149763688007,-0.115011419230163,-0.0988204099199891
0.110839324454807,-0.00624520492169981,-0.0870720030540393
-0.167261318560283,-0.0716113991956911,-0.0647089352560453
-0.318917632401249,-0.0713202155295462,-0.412222723783237
0.0409917161175268,-0.175532876686745,0.088300511019109
-0.069017595594578,-0.242579425035593,0.149270249313273
0.0505223406728909,0.122657323737407,0.157928574764937
-0.258800493096911,-0.161240668292496,0.154148101407909
-0.191834088876073,-0.275291385981779,0.0401012635660734
0.21715497073598,-0.101569579832709,0.29367000633555
0.0807549809431428,-0.160187097347468,-0.17529109678815
0.11729750734386,-0.438557137134014,-0.245320938744222
0.363045689230791,-0.058187429853535,0.0675675839949151
0.0257642857204766,0.0334348242321035,0.0881648174508299
-0.400185847546302,0.0589384712971375,-0.149303290347354
0.066755439486714,0.0785482530841452,0.00732122408638486
0.234265025471759,-0.200168742600163,0.0646619248406097
0.411907848459861,-0.0651454239646868,0.0759352064803183
-0.275372319648104,-0.201669761085769,0.175311299159072
-0.230171113125421,-0.127086296406753,0.186677597513927
-0.141164278952024,-0.241968137597468,-0.485761504536484
-0.210811156415438,-0.223292760130538,0.345598804684233
-0.129148744628498,0.125976232515187,0.0912005292554423
-0.0370755935353007,-0.0545043140357251,-0.11407206914913
-0.240244410147997,-0.0517682336757342,-0.222924880435594
0.40739443339663,0.345911635978299,0.181012853112779
0.0215549489771093,-0.0116784330814743,0.0656192030968267
-0.0168216201011161,-0.107412756921784,0.215617992009564
0.0991239283209188,0.149457339233148,-0.0120631107405002
0.00748303722359307,-0.0974515670779466,-0.048703752392625
-0.026417607391182,0.274581556295901,0.448284512137655
0.295357484710419,-0.0755344721292441,-0.407198594171166
-0.0434060420184207,-0.123230522823679,0.0781828930165675
-0.256720440818445,-0.233625010214937,0.0769626685799307
0.0771335780886805,0.0657280717182172,0.0877391199082795
-0.0703025747058185,0.293302125488033,0.111628180409314
-0.104359218671254,-0.0712019090177825,-0.0552812765954892
-0.213626240137434,0.0522935283754862,0.233257615796446
0.0856731806533385,0.0666657710351462,-0.490855446987477
-0.034803646885399,0.284438648061908,-0.161113251890913
0.103133545729606,0.132775320133235,-0.0238289101240049
-0.0468730554611843,-0.214731031139062,0.0326432468277587
-0.131700685164354,-0.139380354933348,0.0812959015525834
0.250047320815743,-0.149226091386912,0.127867999128862
-0.0543527430222794,0.0283145744264439,-0.30170352747447
0.189590399175039,-0.000789444146130614,0.00153412087940538
-0.240316486021788,0.0735875002183531,0.104833604400077
-0.0932232192751005,-0.131468582939449,0.265267174314158
-0.053870279030636,-0.0752693340322104,-0.0227135468865129
-0.0781930816261721,0.148272012085017,0.319829895679371
0.269741402398343,-0.019921351289694,-0.0563056197856358
-0.00455294025968252,-0.130857975721419,-0.00997962778210128
0.0488451702206901,0.194232874812254,0.0320428254642249
-0.188474341572785,0.00269926231367729,-0.100476112481066
-0.145843455301915,-0.183306933404309,0.143187609755238
0.19961378171097,0.341937712252327,-0.269157460632642
0.251696332919112,-0.233620197989331,-0.00112871306042982
0.249772737762019,-0.356207252030505,-0.108108509947907
-0.276127409905066,-0.450626489713643,-0.109414748169936
0.409992138727279,0.13022519390934,0.230289077408887
0.203374565959908,-0.106566525120553,0.210443936389182
-0.00534349282765159,-0.0551118713944566,0.319605305740532
0.140721555759652,0.0579253945258091,-0.0527593586216917
-0.194277045830373,-0.0932968123581528,0.0064801575093833
-0.219231248311771,-0.321612034988938,-0.310316661537182
0.00981009018751941,-0.389956759208398,-0.0776358860049046
-0.239699171311556,-0.0681399836461962,0.352829624436026
0.0380037997119496,0.034945105466264,-0.0833055455127439
0.259541179920933,-0.455555512155446,-0.233267737757878
-0.20677474459295,0.0581048961894168,0.00837891323702118
-0.147688150842613,0.0844612714947229,0.249297826051909
0.00931278789017267,0.258947472641343,-0.315594260841669
-0.203519223965221,0.0329428037147909,-0.0507640943578203
-0.0766567919772556,0.040990768160047,0.0935661084101228
0.17455108233428,0.120920725345161,0.395505998891169
0.193909002794023,-0.00382815383378628,-0.123121158968725
0.0767693330054189,-0.0159428694757617,0.303884320242219
-0.370311132613493,0.0231968928805609,-0.0865790387123619
-0.0107993473652331,0.148834672809678,-0.206203541612343
0.212954642867657,-0.0862581207055385,-0.226866899664542
0.162639007482321,-0.0999057903822469,-0.0442196250755063
-0.0381632948208563,-0.173032415351142,-0.00448293978078931
-0.539985961712741,-0.191551456654375,-0.064580365604794
0.0121933277602233,0.0653599942677275,0.210444631945108
0.114750339496716,0.309474445137035,0.0379082331390398
0.00916071594501978,-0.193771913772886,-0.0211655217731747
0.0314825080351751,-0.0376880852518926,-0.120510894506543
0.0863130745737542,-0.206000232291184,-0.259203186252408
-0.0793099472100424,0.181617288372099,-0.39186532774131
0.26199564515031,-0.0634763729416257,0.0426823461042341
0.0940786799747886,0.0358007933080844,0.00506717402224733
-0.24853405411492,0.0696056375458354,0.273004637571988
0.276315091277107,-0.210855804254888,0.0582187616489713
0.240891787401965,-0.0209488576221403,0.159443540225218
0.164814792736376,-0.0456685234189059,0.00819727487513227
-0.332525880437119,0.135071112485508,-0.163664809925178
-0.113861268721096,-0.246648938701262,0.0579281286328854
0.127102763457905,-0.239992308884556,0.067957422260223
0.00874440151557158,0.153173315323222,-0.163478546152687
0.0696024607322614,-0.117619572256595,-0.00574986304561603
0.491918709774083,-0.132059165995115,0.400156330222399
-0.163676064879934,0.0226027044394687,-0.225853212656925
-0.422640022985827,-0.0640797599372078,0.294435718413945
0.0547390544860829,0.373276299387758,-0.0454137832969805
-0.137519368248682,0.0519062911535598,0.296462119248402
0.0892082105923731,0.032312014183614,-0.168610634897458
-0.162476944758119,0.186214981867071,-0.0132390654911796
0.442411096067027,-0.0119893498519242,0.0622466996715728
-0.024741194315486,0.00974794001549004,-0.0225180456606828
-0.0954671012060104,-0.214575080146793,0.131747767788529
-0.0332522982973216,-0.458594286096135,-0.0333723000218979
0.172512676725286,-0.241441370012868,0.24177469303203
0.0194680970405638,0.0228218859594382,0.0340838867768445
-0.325123347842258,-0.206659415821075,0.138483927248949
-0.000924153565291559,0.137761550468413,-0.237109387311756
0.152048433532411,0.145016603534973,-0.131677858139409
0.00779818257451253,0.0434760421878177,0.21790158975831
0.147014428322888,-0.0403313463236756,0.101757188232132
-0.0292945253997739,-0.273137972117737,-0.0271813251200849
-0.0115774670762565,-0.0617875217354319,-0.0217565473913785
0.0964738932209065,-0.0905805773074454,0.150980032090928
0.198588727355147,0.132645828903958,-0.0447622643239932
-0.249279099606408,0.261725907349739,0.0149910341879849
-0.00669750496912194,0.1002080619789,-0.32919096043
-0.0141924362499993,-0.225657707039473,0.354801873031005
-0.15178413074619,0.334199461079633,0.153193583195315
-0.206871872187831,0.202070606490425,0.166457568602151
-0.126146390794164,0.0447042431748917,-0.381091504494624
0.117361544002599,-0.441296918641924,-0.0041673352388829
-0.0832645312367304,-0.190917123710632,-0.0817867824896435
-0.156977561901064,-0.0137146134420473,-0.275277261315359
0.0326832638972194,0.152261180313054,0.145486074878651
-0.24734284702187,-0.235980839991658,0.246826156247419
0.209174755247334,0.642239791353458,-0.110644881175493
-0.0969190832437418,-0.510764970190165,-0.0458380355857469
0.0378257623361331,-0.047186789866813,0.342292397784454
0.0102012663149946,-0.0519125286522869,-0.329961580659403
-4.81337772883954e-05,-0.132673383323839,0.148844157087564
0.361876408488573,-0.0637981421652298,-0.0628042647961831
-0.165065591421989,0.148479031514463,-0.0230621682808908
0.229094090445597,-0.174858535157155,-0.122194868554428
0.00631463751064862,-0.416562753260656,0.219339075803809
-0.167041161061344,0.0187535805620435,-0.225433522216752
-0.0137527298033025,-0.000363962400559122,0.192521898487659
0.149354337402493,-0.00262013047431481,0.281292803246378
-0.0851037468789208,0.133593614911621,-0.32832990177994
-0.154416447038691,-0.00263354059043252,-0.225380838509846
0.0305528213495789,0.155209406095261,0.118309096100485
0.19771936903576,-0.402147066527051,-0.191261823901187
-0.0146916669344348,-0.22563609899436,-0.138305977269279
-0.277405310711948,0.0697599143171439,-0.0890705534702722
-0.261335180875073,-0.0705796964193848,-0.0688968456653135
-0.153679065015588,0.188954919583525,0.140739637049224
-0.105421625074892,-0.200943970505293,-0.120601152958852
-0.00428541300832493,0.144780546499369,0.0178700824829363
0.134099614199256,-0.133766548198073,0.147498927443981
-0.0869234077144813,-0.22260803874316,-0.308075888914354
-0.222775956662569,-0.068561037873389,-0.137926458529762
0.1214211989757,0.00995586463374793,0.171958692041886
0.0550913937479183,-0.245536392305107,-0.0753039481351545
0.231469413882947,-0.15280118216549,-0.507016694061046
-0.336496171895651,-0.249236412323576,-0.171561845723442
0.0174638177789749,0.203354795551955,0.163205281385233
0.270672378788534,0.144722524811773,-0.0853177818451551
0.144834760136674,-0.206505427421023,-0.0809273680083359
-0.166510565152842,0.111469200824552,-0.0291538448524944
0.146505697353683,-0.0511162846199044,0.143893273613474
-0.174385373999443,-0.222678351429334,-0.0982181504438653
-0.0906795022459586,0.0842394879229608,0.0951916876836998
0.237506855725816,-0.0645900623692749,0.114630733610535
-0.0580290623580159,0.176035980238304,-0.20377191554313
0.165709228993087,-0.0389727213551803,-0.0123744468872733
-0.0582455417558338,0.237610996420756,-0.10766102032089
-0.315272480949581,-0.101952902353591,0.0833909452221528
-0.169763139389784,0.0439096021746588,-0.301655331226049
-0.217703972391439,0.0740588842729117,0.307833985553494
-0.0968581142234347,0.0558216787461214,0.269203617719199
-0.0672622418019145,0.0403884874626647,-0.168571155500305
-0.0306715781323288,-0.00259930848626884,-0.133974845561532
-0.0486494457149692,-0.018173001215498,-0.181697489629224
0.378440408320022,0.273006273063768,-0.0273081283595389
-0.277199667457084,0.181626113776633,-0.10020759265825
-0.0829648601415561,-0.121977634280381,0.0225276893632799
0.0698163056213662,0.279287444243891,-0.375043512618855
0.325688453163081,0.0289596746616892,0.031709342891663
0.0177043791427233,-0.12812135431906,0.00311253425280085
0.247830141680113,0.0339604519117068,-0.320120692252027
-0.328911107150741,-0.0314374974841689,0.0551946178339914
0.289271305075696,0.0201879189092209,0.0109905279741815
-0.138112034333037,-0.194678830829656,-0.0461146709394516
-0.0552862170907704,-0.16396505505064,-0.00264325812077828
-0.221883751979887,0.272583793805085,0.0769898392044654
0.0267738632858904,0.192274186106256,0.0693447434002491
0.35706781034631,-0.176744894880223,-0.0863225521157254
0.484432671050318,-0.180018423087264,0.230035607865741
-0.215365780423682,0.344666626559366,-0.00730643857757585
0.0971882220806198,0.381808432425787,-0.0271602843473129
0.277704347748858,-0.155428239171053,0.188923609128905
-0.0391313634569088,-0.260461052522621,0.198408272334013
-0.0436349595412422,0.524699033363736,-0.14013395099378
-0.0609555909092891,0.0459257828693615,-0.198211734366919
0.119566544822289,0.0373499784283771,-0.141123610531764
0.279485882163152,0.0152273269900561,-0.235155178665643
0.137523952247993,0.280972037264267,-0.356239390348064
0.0640376028593937,-0.0383444470672634,0.0621215043676782
-0.0603739851554521,0.291878432831218,-0.0290220721898862
0.0996697371115899,-0.0441310902269082,0.128509950738492
-0.109907383583351,0.101029177254628,-0.000331872460260852
-0.0558513007274486,-0.206699401214576,0.0818325924154703
0.219302688622347,0.0340946942918439,-0.0992116294620295
0.0884026176357623,0.240133632178385,-0.192021591780233
0.0482032588052225,-0.0326811829531473,0.155626444914087
-0.0511215310711037,0.256495172624528,0.152224123265568
0.186206580296976,0.545439277582254,-0.346742436776647
0.266982517075095,0.188384843466185,0.175458930365351
-0.173854352775088,-0.0497228074559117,-0.354674287786739
0.0110973909330205,0.019295771941297,-0.00913746486223086
0.00981338263838383,-0.0867861882603478,-0.0789744507968279
-0.115671145672179,0.435733573490313,-0.0256112532842036
-0.199747731199201,-0.591755923826025,0.219247546377324
-0.000486556001320328,0.0161776478398227,-0.251043572123981
0.131102376562594,0.0220275609234442,-0.053096738925979
0.295368455795311,0.0426896652625305,0.510660498008051
-0.381830557655843,-0.311563922526464,-0.295661261190104
-0.140487894662482,0.0432423092515515,-0.125317513646145
-0.0622860436023838,0.037532763405288,-0.00821040446827814
-0.332631406133475,0.25172442504272,0.0399906439664877
-0.150106688358458,0.104703556181793,-0.106661120105475
-0.155470351836302,0.223090855495992,-0.0532064635368022
-0.14451393997192,-0.191500448434094,0.216829562823734
-0.437766919829414,-0.0248811159710864,-0.0361490959250088
0.0426837100573109,0.0383475658099936,0.0503110638756467
-0.126384587250966,0.0544434501206693,0.0739084470309786
0.304098238766433,-0.138762892734651,0.0814068518779533
0.159191189883016,0.295834384170427,0.0985010038491564
-0.29070591302656,-0.122353404328554,0.0109265158104615
0.0196790842011678,-0.32286199487187,-0.141734815232382
-0.118754196846631,0.0804980221181341,-0.0116541504887095
0.177656233726903,0.132911089457897,-0.192684364447501
0.0106140830997333,0.188825414198987,0.0186786593211748
-0.111404725168931,-0.189252159541658,-0.0695802266918216
0.087679407234544,-0.0496576898477792,-0.0236668876291097
0.0305216317284838,-0.265687293707816,-0.219818191434984
-0.0329235163499129,0.168952748419783,-0.0566152824844462
0.403978124295195,0.0695393464877295,-0.217946934569122
-0.105877177263452,0.182752517286221,-0.0811331088199724
-0.0941573945968085,0.121654910676136,0.105381451919553
-0.309187384803505,-0.121509597560897,0.0480839963550992
-0.00810534465903543,0.0359316141743688,0.179672491449873
0.178071261094135,-0.381681883883475,0.0975936253870952
-0.414277570185843,0.100589251537819,0.0223982730395078
-0.0500130240146037,0.1937798306957,0.199662669427244
-0.236330085330664,-0.175147425154665,0.238343361750684
0.288387453003381,-0.427204907739601,-0.279877513424743
0.271579107775772,-0.304565516317003,0.178429547329354
0.06690056946813,-0.222623641577214,0.155591794068161
0.285867616080045,0.248196779107179,0.18838290326939
-0.173463570175737,0.000696387012598049,-0.18176054246022
0.190130344994377,-0.247558917198613,0.481786168895243
-0.117002301726647,0.111139823779605,-0.518850034861617
0.0641915045051258,-0.436629869871979,0.00137260750281879
-0.0598792033329817,-0.0494048914194496,0.0236213337856672
-0.0557086166586137,0.222571385517289,-0.0299394652820179
0.109223031665906,-0.0683346474018173,0.149574657572634
-0.260764230728974,0.261087668428213,0.0248069613797659
-0.050182893008492,0.359064774288159,-0.15561094944253
0.0342014747435819,-0.23356704549469,0.282006661098444
-0.0806934957495017,-0.230457524996403,-0.0587823616459716
0.0209318881671454,-0.18289109386913,0.122135729001075
-0.0637761573468018,0.105745606506726,-0.133302015972652
0.323668787176685,0.167015785409716,-0.2119765756541
0.142837720297723,0.241827394818306,-0.121167739832463
0.593173073966648,0.259894509072163,-0.211368284170825
-0.159015520911842,0.215146460841979,0.106621294534992
0.162873182935983,0.187960204702859,-0.310418522929485
0.419606162026075,0.0326749386813532,-0.195697893061716
0.060196011030514,-0.177627711728078,0.00544367103199549
-0.216615028367846,-0.14523219655127,-0.343114463399419
-0.201264500360657,0.0815194011227477,-0.100977605298542
-0.00708291298352239,0.336707267850359,-0.0609845361835142
0.261824872170683,0.341195964712923,0.269215647085331
0.150080097329344,-0.385233340165216,-0.0515073381593393
-0.427673665522484,-0.166799603045693,-0.104657460131667
-0.140070821773327,0.283826503266638,-0.132643559794526
-0.00181129505859709,-0.212821943003848,0.0894442079385318
-0.291626697448954,-0.32271549449609,-0.0638901963852018
0.138905929298974,0.119962217739485,-0.108755769987383
-0.492267095037298,0.34659294107741,-0.0559346884977024
0.0286579528080912,0.386900912491547,0.213046520073387
-0.0782444238254112,0.106564115134159,0.313565749829124
-0.0982328171228151,0.143933151203957,-0.128622415791707
-0.0567294904904103,0.112018677151037,0.00410434970213756
0.0629589609415685,-0.00361738633199341,-0.064836891675097
0.0792653155877979,-0.674347816510103,0.371479204435073
-0.045120742207192,0.152140648951951,0.118152799013813
-0.384990086068112,-0.078245370448642,-0.356125343479279
-0.287845859664396,0.20198024476237,-0.0868217399150629
-0.29393155479448,-0.12539462941475,-0.458549942341204
0.152372689378386,-0.326915473900373,-0.0185930476903082
-0.0487229963742561,0.249048530406097,0.140792890665942
0.0539353214836015,0.0362754893110807,-0.178897924251353
-0.311785504191163,0.69906085279712,-0.256501358414924
-0.107117601339263,0.183118382665383,0.251156834830095
0.112490394634699,0.209701303485249,-0.192925995917675
-0.0356652246839837,0.152764987386971,0.181556776212818
-0.0230271972405301,-0.12067747537188,0.0428147227338348
-0.0144122944212733,-0.0740859325405552,0.176204624549795
0.242181961385261,0.211965187666729,0.200508999656554
-0.122979380159941,0.211022105967878,0.227982100913551
0.13522529166294,0.116594432224064,0.247207170461553
0.17971992110751,-0.197313487107908,0.059080302028535
-0.237863580704204,0.336924362348796,0.0343522047210917
0.0242517699638018,-0.273368209136526,-0.191077856539088
-0.0022443372260823,-0.0866428697222228,-0.242081824211347
0.879723400432684,0.0501156134340421,0.123467341975359
0.972836772684023,-0.0555848098322029,-0.000908228295102865
0.802545443015898,-0.344947146852569,-0.0182512720179551
1.16638500292365,-0.401340988771137,0.0799918749630673
0.840988096716904,-0.258361666093692,0.117780331309822
1.06809292240317,0.0731676456966592,-0.00337560787736272
1.17408596406938,-0.0304406507816862,0.0837408364177266
0.763567798950724,-0.146818818015242,0.160145592904968
1.20457879514699,-0.156394411396318,0.135978620765573
0.578313084751333,0.110313406962542,0.261932784507908
1.04595252753987,-0.322168196886014,-0.378242895773816
1.30234215831075,0.149635286618089,0.0689814669337907
1.11108759783014,0.0898592022475176,0.0309525313289231
1.18297576024987,-0.174012504088731,-0.153288346385113
0.889320675144097,-0.0195495862715881,-0.150583008664405
1.059675217902,0.178620042743253,0.104854135130873
1.22127590793043,0.270183019053251,-0.071085059580049
0.734170083033516,0.2977940788617,-0.0520532994242218
1.2003388257772,0.0742134425694536,0.101441622006353
0.718139225248518,-0.0428946487025139,0.228641042110326
0.900243795063746,0.091098917987829,0.41336350365884
1.52455137049769,-0.0516222220512137,0.153973268617075
1.10213311320571,-0.200584750420823,0.400399589101353
0.98183136115616,0.168828696559588,0.254324181745553
1.19575313584218,0.138931755179327,0.0667040491700596
